agent,model,runtime,task,run_id,subcategory,reasoning
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-postgres-sqlalchemy,run_0,database_runtime_error,"Most endpoints 500 because SQLAlchemy Session.query() is given a Pydantic schema class (schemas.Article) instead of an ORM mapped model (models.Article), triggering a runtime ArgumentError. The 422s on auth are secondary request-shape issues, but the primary upstream failure is incorrect ORM API usage causing crashes."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres,run_1,database_runtime_error,"All GET /api/articles variants crash with a runtime NameError in services.get_articles because the User model is referenced without being imported/defined, causing 500s despite routes and server startup working."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-clean_architecture,run_1,framework_idiosyncrasy,"Fastify is attempting to JSON-parse an empty request body on POST /favorite (no payload), triggering ""Unexpected end of JSON input"" from the content-type parser. This framework-specific empty-body parsing behavior causes the 500s and cascades into favorited-related test failures."
mini_swe_sdk,minimax-m2.5,node,express-openapi-clean_architecture-postgres,run_2,business_logic_defect,"All failures are isolated to DELETE /api/articles/:slug/favorite returning 422, which indicates the unfavorite handler is rejecting a valid request (e.g., treating “not currently favorited” as a validation error or mis-handling the delete semantics) rather than an auth, routing, or database runtime issue."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture,run_0,auth_misconfiguration,"Authenticated endpoints consistently return 401 even after successful login/GET /api/user, indicating the auth middleware is not recognizing the token format/header (e.g., expecting a different scheme than the tests send). The resulting inability to create articles causes cascading null slug requests (/api/articles/null) and downstream 422/404s."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres,run_0,incorrect_query_logic,"The 500s are caused by using SQLAlchemy's base ARRAY type with .contains(), which raises NotImplementedError; tag filtering (and related favorited flows) should use the PostgreSQL dialect-specific ARRAY type or a proper association table/query pattern."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-clean_architecture-sqlite,run_1,framework_idiosyncrasy,"Fastify is rejecting RealWorld endpoints that legitimately send an empty body with Content-Type: application/json (FST_ERR_CTP_EMPTY_JSON_BODY), causing favorite POST (and likely other mutation routes) to fail before business logic runs; this framework-specific request parsing/config mismatch is the upstream cause of the observed 400/422 behavior."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_0,state_propagation_failure,"The favorite endpoint returns 200 but the expected post-favorite state (favorited=true and/or favoritesCount increment and persistence so subsequent queries reflect the favorite) is not being propagated/saved correctly. This indicates the mutation is not persisted or not reflected in the serialized response, causing the test to fail despite the route and status code being correct."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-clean_architecture-sqlite-sequelize,run_0,framework_idiosyncrasy,"Fastify rejects requests with Content-Type: application/json when the body is empty (FST_ERR_CTP_EMPTY_JSON_BODY). The favorite endpoint is implemented/configured in a way that triggers JSON body parsing for an endpoint that should accept an empty body, causing 400s and cascading favoriting-related test failures."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_2,state_propagation_failure,"The Favorite Article POST returns 200 but the expected state change (persisting the favorite relationship and updating favorited/favoritesCount for subsequent reads/filters) is not reflected, indicating the mutation isn’t being properly saved/propagated through the ORM/session rather than an auth or routing issue."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-postgres-sequelize,run_0,framework_idiosyncrasy,"The primary failure is Fastify rejecting requests with `Content-Type: application/json` but an empty body, producing `FST_ERR_CTP_EMPTY_JSON_BODY` and causing POST /api/articles/:slug/favorite to return 400. This framework-specific parsing behavior breaks the favorite flow and cascades into favorited/article listing test failures."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_2,database_runtime_error,"All endpoints crash with TypeError: 'NoneType' object is not callable when calling SessionLocal(), indicating the SQLAlchemy session factory was never initialized/wired (SessionLocal left as None). This is a runtime DB/ORM initialization error that prevents any handler from obtaining a database session."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_1,auth_misconfiguration,"All endpoints that require authentication (create/update article, feed, favorite, follow, comment create) consistently return 401 while public GETs succeed, indicating the auth middleware is not accepting the test suite’s Authorization header/token format. The resulting null slug paths are a downstream cascade because article creation never succeeds due to the auth failure."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_1,database_runtime_error,"The Articles-by-Tag handler crashes at runtime because it calls SQLAlchemy ARRAY.contains() on the base ARRAY type, which raises NotImplementedError unless the PostgreSQL dialect-specific ARRAY type (or an alternative tag filtering strategy) is used."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_2,auth_misconfiguration,"Follow/unfollow endpoints consistently return 401 while other authenticated endpoints (e.g., /api/user, article favorite) succeed, indicating the auth dependency/middleware for profile follow routes is miswired or parsing a different Authorization header format than the rest of the app."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_1,database_runtime_error,"The article listing endpoints crash at runtime with a NameError in ArticleRepository.get_articles due to referencing an undefined User model symbol during SQLAlchemy query construction, causing 500s when applying author/favorited filters."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_0,database_runtime_error,GET /api/articles crashes with an AttributeError because the ORM model layer is misconfigured: the code expects a User.favorites relationship that is not defined on the User SQLAlchemy model. This is a runtime ORM/model definition error that prevents the filtering logic from executing and yields 500s.
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_2,incorrect_query_logic,"The Articles-by-Tag endpoint crashes because the SQLAlchemy filter uses ARRAY.contains() on the generic/base ARRAY type, which raises NotImplementedError instead of generating a valid PostgreSQL array containment predicate. Auth and routing work; the failure is specifically in the tag-filter query construction."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_2,incorrect_query_logic,"Only the filtered article listing fails: GET /api/articles returns 200, tag filtering returns 200, but adding author= or favorited= consistently triggers a 422, indicating the handler/repository applies incorrect validation or query construction for these specific filters (e.g., treating them as invalid types/fields) rather than an auth or runtime DB crash."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_2,database_runtime_error,"Article/tag filtering triggers a runtime NotImplementedError because the model uses SQLAlchemy’s generic ARRAY type, whose .contains() is not implemented; it should use the PostgreSQL dialect ARRAY (or a different schema). This DB/ORM API misuse causes 500s (including login cascades) and breaks core behaviors."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_0,database_runtime_error,"The Articles-by-Tag endpoint triggers a runtime NotImplementedError because the model/query uses SQLAlchemy’s base ARRAY type and calls ARRAY.contains(), which is unsupported unless using the PostgreSQL dialect-specific ARRAY type (or an alternative tag filtering strategy). This is an ORM API misuse causing a 500 rather than a spec-level logic mismatch."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_1,business_logic_defect,"The primary failure is an infinite recursion in the authentication decorator/get_current_user flow, causing RecursionError and 500s across endpoints. This is incorrect request-handling/auth logic (not a DB/runtime API misuse or query issue), and it prevents normal authenticated behavior from executing."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-clean_architecture-postgres-sequelize,run_2,framework_idiosyncrasy,"Fastify’s default JSON content-type parser rejects requests with Content-Type: application/json and an empty body (FST_ERR_CTP_EMPTY_JSON_BODY), but the RealWorld spec sends an empty body for POST /api/articles/:slug/favorite, causing 400s despite correct routing/auth."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_0,framework_idiosyncrasy,"The primary failure is DRF/Django request object misuse: views/middleware are passing a rest_framework.request.Request into DRF initialization paths that require a django.http.HttpRequest, triggering AssertionError and causing widespread 500s. The 403s are secondary/cascading from the broken DRF request/auth integration."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_0,database_runtime_error,"All article listing endpoints 500 due to an AttributeError at runtime: ArticleService calls article_repo.get_db_connection(), but ArticleRepository does not implement that method. This is a broken repository/service wiring causing a server-side crash during DB access."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_1,business_logic_defect,"The core 500s stem from a contract mismatch in request handling: views treat the authenticated/current user as an ORM/entity object (accessing user.id) but the auth/service layer returns a plain dict, causing AttributeError and breaking most endpoints. The 404 follow/unfollow routes are secondary URL wiring issues, but the primary upstream defect is the incorrect domain object shape expected by the views."
mini_swe_sdk,minimax-m2.5,node,koa-openapi-sqlite-sequelize,run_2,incorrect_query_logic,"Follow/unfollow endpoints crash because the Sequelize WHERE clause is built with a full model instance/object (e.g., a User record) instead of a primitive key (id/username), causing SQLiteQueryGenerator.escape to throw during query generation. Auth and routing work; the failure is in the follow relationship query construction."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-postgres,run_0,auth_misconfiguration,"Public GET endpoints like /api/articles and /api/articles/:slug/comments are incorrectly protected by an auth dependency (e.g., a global router/app dependency or APIKeyHeader configured with auto_error=True), causing 401s when no Authorization header is provided even though the spec requires anonymous access."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_0,incorrect_query_logic,"The primary failure is the articles-by-tag filter using a JSONField `contains` lookup, which Django explicitly does not support on SQLite, causing 500s on `GET /api/articles?tag=...`. The missing follow/unfollow routes are additional wiring issues, but the upstream root cause driving the main failing behavior is the incorrect tag filtering query implementation for the chosen DB backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite,run_2,incorrect_query_logic,"The /api/articles?tag=... implementation uses a JSONField `contains` lookup for tag filtering, which is not supported on SQLite, causing a 500 NotSupportedError. This is an incorrect query/ORM lookup choice for the target database backend."
