agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-sqlite,run_2,logic_error,"The server starts and basic endpoints respond, but the implementation likely diverges from the RealWorld API semantics expected by the test suite (e.g., token handling/returning empty token on /api/user, auth/session behavior, and other endpoint behaviors like feeds, filtering, and follow/favorite state). This points to incorrect business logic rather than missing routes or startup issues."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-sqlite-sqlalchemy,run_2,schema_format_error,"The server starts and most endpoints appear implemented, but the Update User PUT tests fail with HTTP 422, indicating request/response validation is rejecting the payload due to mismatched JSON schema (e.g., required/optional fields, nesting under `user`, or field types) rather than missing routes or core logic."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-unconstrained,run_1,logic_error,"The server starts and the relevant /api/articles endpoint responds 200, but the tests for filtering articles by author and by favorited username fail, indicating the query-parameter filtering logic (author/favorited handling and/or auth-dependent behavior) is incorrect despite the endpoints existing."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture,run_0,logic_error,"The server starts and most endpoints work, but key behaviors are incorrect: tag filtering triggers a 500 due to using a JSONField `contains` lookup unsupported by the chosen DB backend, and DELETE unfavorite/unfollow return 405 because routing/view method handling is wrong (duplicate URL patterns or missing DELETE handling)."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture,run_1,logic_error,"The server starts and most endpoints work, but key behaviors are incorrect: DELETE /profiles/{username}/follow and PUT /user return 405 (wrong method routing), and filtering articles by tag triggers a 500 due to using a JSONField `contains` lookup unsupported by the current DB backend, indicating flawed query logic/DB feature assumptions rather than missing endpoints."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_0,logic_error,"The server starts and most routes exist (200/201 responses), but several key behaviors are incorrect: Update User returns 405 (wrong method routing/URL mapping), and favorite/comment actions return 422 Unprocessable Entity, indicating request parsing/validation or handler logic is rejecting valid inputs. Comment deletion also hits a 404 with an id of null, suggesting the create-comment response doesn’t return the expected comment id, breaking subsequent operations."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_1,server_startup_failure,"The Django server never successfully starts due to incorrect module import paths (e.g., `ModuleNotFoundError: No module named 'conduit.conduit'`) and even a missing/incorrect manage.py path in logs, causing all API requests/tests to fail before any endpoint logic can run."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and endpoints exist, but Profile GET returns 500 due to incorrect auth/token handling: a JWT string is being used where a numeric user id is expected (Django ORM filter on id), causing ValueError. This indicates broken request parsing/business logic rather than missing routes or response schema issues."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite,run_0,incomplete_implementation,"The server starts, but key endpoints are missing (follow/unfollow returns 404) and the articles-by-tag filter crashes with a 500 due to using a JSONField `contains` lookup unsupported by SQLite, indicating unfinished/incorrect endpoint behavior."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite,run_1,server_startup_failure,"The server crashes on startup with `django.core.exceptions.ImproperlyConfigured: Requested setting DEBUG, but settings are not configured`, indicating `DJANGO_SETTINGS_MODULE` is not set (or the wrong entrypoint is used) when starting Django. Because the app never reliably starts, all API tests fail."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 due to using a JSONField `contains` lookup that SQLite doesn’t support. This is an implementation logic/query choice error causing incorrect runtime behavior for tag filtering."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server starts and many endpoints exist, but core request handling/auth logic is broken: DRF views are incorrectly mixing Django HttpRequest and DRF Request objects, triggering AssertionError and widespread 500s, while auth-protected routes return 403 due to faulty authentication/permission handling."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and routes exist, but core request handling is broken: views assume ORM objects yet receive dicts (e.g., AttributeError: 'dict' object has no attribute 'id'), causing widespread 500s across user/article/profile endpoints. Additionally, the follow/unfollow profile routes return 404, indicating incorrect URL wiring for that behavior rather than a startup or schema-format issue."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints work, but requests intermittently fail due to SQLAlchemy connection pool exhaustion (QueuePool TimeoutError), causing 422/failed requests on profile/register flows. This indicates incorrect DB session/connection lifecycle management (connections not being returned/closed), leading to runtime behavior failures rather than missing endpoints or schema mismatches."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres,run_0,logic_error,"The server starts and routes exist, but core behavior is broken: many requests return 422/403/500 and logs show database queries failing (e.g., ProgrammingError: relation ""tags"" does not exist), indicating migrations/schema setup and request validation/auth logic are incorrect despite the agent declaring success."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres,run_2,logic_error,"The server starts and core endpoints like user registration, tags, articles, and profile lookup work, but profile follow/unfollow (and dependent flows like comments) crash at runtime because the code assumes every User has an associated Profile; logs show `User.profile.RelatedObjectDoesNotExist: User has no profile`, indicating incorrect state/model handling rather than missing routes or startup issues."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres-sqlalchemy,run_1,constraint_violation,"The task required Postgres + SQLAlchemy, but the verifier reports no SQLAlchemy evidence and the code uses Django ORM/DRF patterns instead. Although some endpoints run, the primary failure is violating the mandated ORM/architecture constraint; additional 405/500s are secondary implementation/logic issues."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres-sqlalchemy,run_2,constraint_violation,"The implementation violates the required stack constraints: the verifier reports no evidence of SQLAlchemy usage (it uses Django ORM/DRF instead), which is a primary failure regardless of runtime behavior. Additionally, the failing test shows a 500 due to a logic bug (request.user being None in serializers), but the dominant issue is the missing required ORM."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_0,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 due to using a JSONField `contains` lookup that SQLite doesn’t support. This is an incorrect query/filtering implementation for the required sqlite backend, causing runtime failures on GET /api/articles?tag=..."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_1,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 due to using a JSONField `contains` lookup that SQLite doesn’t support. This is an incorrect query/filtering implementation for the required sqlite backend, causing runtime failures on tag filtering."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_2,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 because the implementation uses a JSONField `contains` lookup that SQLite doesn’t support (`NotSupportedError: contains lookup is not supported on this database backend`). This is a behavioral/query logic bug specific to tag filtering under the sqlite constraint."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_0,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 due to using Django's JSONField `contains` lookup, which SQLite doesn't support. This is a behavioral/query logic bug specific to the tag filtering implementation rather than missing endpoints or response schema issues."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but filtering articles by tag triggers a 500 due to using a JSONField `contains` lookup that SQLite/Django doesn’t support. This is an incorrect query implementation for the chosen DB backend, causing the Articles-by-Tag behavior to fail."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints work, but GET /api/articles?tag=... triggers a 500 due to using a JSONField `contains` lookup that SQLite/Django backend doesn’t support. This is an implementation bug in tag filtering logic (should use a compatible schema/query for SQLite), not a missing endpoint or response-format issue."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_0,logic_error,"The server starts and most endpoints work, but key behaviors are incorrect: tag filtering triggers a 500 due to using a JSONField `contains` lookup unsupported by the SQLite backend, and the follow/unfollow profile routes were never wired (404), indicating broken endpoint behavior rather than startup or schema formatting issues."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_1,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag filter triggers a 500 due to using a JSONField `contains` lookup that SQLite doesn’t support. This is an incorrect query implementation for the chosen DB backend, causing runtime failures for tag filtering."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_2,logic_error,"The server starts and most endpoints work, but GET /api/articles?tag=... triggers a 500 due to using a JSONField `contains` lookup that isn’t supported by the current database backend (likely SQLite). This is an implementation logic/query bug in tag filtering rather than missing routes or response schema issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture,run_0,logic_error,"The server starts and most endpoints return 200/201, but the tests specifically for filtering articles by favorited username fail, indicating incorrect business logic in the favorited filter (e.g., favorites not being associated/queried by username correctly or not reflected in list responses)."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-postgres,run_2,logic_error,"The server starts and routes exist (health-check and several endpoints return 200/401/422), but core behaviors are incorrect: registration triggers a bcrypt/passlib runtime error (password >72 bytes) causing 500s, and multiple auth-protected flows return 401/422 due to broken authentication/validation logic rather than missing endpoints or startup issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_1,incomplete_implementation,"The server starts and most article/profile/tag/comment routes respond, but core user endpoints required by the tests (GET /api/user and PUT /api/user) return 404, indicating missing/unwired routes rather than a startup or pure logic/schema issue."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server starts and most endpoints return 200, but article-related routes are producing slugs as null, leading to path calls like /api/articles/null and cascading 422s for get/update/favorite/comment operations. This indicates broken article creation/slug generation or response mapping rather than missing endpoints or startup issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and routes exist (some return 200), but core behaviors fail: registration triggers a bcrypt/passlib ValueError (password >72 bytes) causing 500s, and authentication/token handling appears broken leading to widespread 401s; additionally several path params yield 422s, indicating incorrect request/validation logic rather than missing endpoints."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints work (200/201 responses), but follow/unfollow consistently return 401 Unauthorized, indicating broken auth handling for those routes (e.g., missing/incorrect Authorization header parsing or dependency wiring) rather than missing endpoints or schema issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-postgres,run_0,logic_error,"The server starts and the endpoints exist, but unauthenticated GET endpoints that should be public (e.g., GET /api/articles and GET /api/articles/:slug/comments) incorrectly return 401 Unauthorized. This indicates an authentication/authorization logic bug (likely a global dependency or auth header requirement applied to routes that should allow anonymous access)."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-postgres,run_1,server_startup_failure,"All tests fail and the server log shows `python: can't open file '/root/main.py'`, indicating the entrypoint/run script expects `/root/main.py` but the file is not present there (likely created under a different path like `/repository/main.py`). As a result the server never starts in the test environment."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and routes are present, but requests fail due to incorrect runtime behavior: SQLAlchemy is being asked to query a Pydantic schema class (schemas.Article) instead of the ORM model (models.Article), causing 500s. Additionally, auth endpoints return 422, indicating request body validation mismatches (wrong expected payload shape), which is also a behavioral/implementation logic issue rather than missing endpoints or startup failure."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-sqlite,run_2,schema_format_error,"The server starts and routes exist, but core requests like register/login return 422 Unprocessable Entity, indicating the request/response Pydantic schemas don’t match the expected RealWorld API envelope (e.g., missing/incorrect nesting like {""user"": {...}}), which then cascades into 401s because authentication never succeeds."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-sqlite-sqlalchemy,run_0,logic_error,"The server starts and most routes exist (200/201 responses), but authenticated flows consistently fail with 401 and slug-based routes receive 'null' leading to 422, indicating broken auth/token handling and/or incorrect state propagation (e.g., not returning/using the expected wrapped response so the test client can extract token/slug). This is behavioral logic rather than missing endpoints or startup issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints return 200, but the feed endpoint crashes with an AttributeError due to an incorrect SQLAlchemy query that tries to access DBArticle.author.username on a relationship attribute without joining to the User model. This is a behavioral/ORM query logic bug causing 500s rather than missing routes or schema formatting issues."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-unconstrained,run_1,schema_format_error,"The server starts and routes exist, but many requests return 422 Unprocessable Entity, indicating FastAPI/Pydantic validation failures due to mismatched request/response schemas (e.g., RealWorld expects nested bodies like {""user"": {...}} / {""article"": {...}} and proper slug path params, but the implementation likely uses different models/field names). Auth-related 401s are secondary effects of the same contract mismatch (login/register failing so no valid token/current user is established)."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture,run_0,logic_error,"The server starts and most endpoints exist (many 200s in logs), but authenticated operations consistently return 401 and downstream tests use a null slug (422/404), indicating broken auth/token handling and state flow (e.g., created article slug not produced/propagated due to auth failure) rather than missing routes or startup issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres,run_0,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag and Favorite flows trigger a 500 due to incorrect SQLAlchemy query logic: it calls ARRAY.contains() on the base ARRAY type instead of using the PostgreSQL dialect-specific ARRAY (or an association table), causing NotImplementedError and failing tag filtering/favoriting behavior."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres,run_1,logic_error,"The server starts and many endpoints work, but multiple GET /api/articles variants consistently return 500 due to a runtime NameError in services.get_articles where User is referenced without being defined/imported. This is an application logic/implementation bug causing internal errors rather than missing routes or startup issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_0,logic_error,"The server starts and nearly all endpoints pass, but the Favorite Article POST test expects a 200 and fails despite the route being hit (log shows 200). This indicates the endpoint exists but its behavior/state mutation is incorrect (e.g., favoritesCount/favorited not updated, idempotency/duplicate favorite handling, or wrong user/article association), rather than missing routes or schema-wide formatting issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and nearly all endpoints pass, but the Favorite Article POST test fails despite returning 200, indicating the endpoint’s behavior/state mutation is incorrect (e.g., favorite not persisted, wrong favorited flag/favoritesCount, or incorrect user-article association) rather than missing routes or schema-wide formatting issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_0,logic_error,"The server starts and routes exist, but GET /api/articles and related listing endpoints consistently 500 due to a runtime AttributeError: ArticleService calls article_repo.get_db_connection(), which is not implemented on ArticleRepository. This is an internal wiring/behavior bug rather than missing endpoints or response schema issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and most endpoints exist (many 200s), but authenticated operations consistently return 401 and slug-based routes are hit with a null slug (422), indicating broken auth/token handling and/or incorrect request/response behavior that prevents the test client from carrying a valid token/slug through subsequent calls."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and routes are present, but every functional endpoint returns 500 due to a runtime bug: SessionLocal is None and thus not callable (TypeError in multiple route handlers). This indicates broken database/session initialization/wiring rather than missing endpoints or schema formatting issues."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but specific article listing filters (author/favorited) crash with a runtime NameError in ArticleRepository.get_articles due to referencing an undefined User symbol, causing 500s for those GET endpoints."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints work, but GET /api/articles with query params author= and favorited= consistently returns 422, indicating broken request parsing/validation or filtering logic for these parameters rather than missing routes or wrong response schema."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_0,logic_error,"The server starts and endpoints exist, but GET /api/articles fails with a 500 due to an AttributeError: the code expects a User.favorites relationship that is not defined on the User model. This breaks tag/favorited filtering logic, causing the failing tests."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_1,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag GET path triggers a 500 due to using SQLAlchemy ARRAY.contains() on the base ARRAY type, which raises NotImplementedError; this is a query/ORM usage bug (should use the PostgreSQL dialect ARRAY type or a different tag filtering approach)."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres,run_2,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag GET path triggers a 500 due to incorrect SQLAlchemy query logic: it uses ARRAY.contains() on the base ARRAY type instead of the PostgreSQL dialect-specific ARRAY, causing a NotImplementedError and failing tag filtering."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and most endpoints work, but the Articles-by-Tag GET endpoint crashes with a 500 due to using the base SQLAlchemy ARRAY type and calling ARRAY.contains(), which raises NotImplementedError; it should use the PostgreSQL dialect-specific ARRAY type or a different tag filtering approach."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and routes exist, but requests consistently crash at runtime with a RecursionError caused by the auth decorator calling get_current_user() in a way that recursively re-enters itself. This infinite recursion leads to widespread 500s across authenticated endpoints (and likely cascades into other flows), indicating broken request-handling logic rather than missing endpoints or schema mismatches."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and most endpoints exist (many return 200/401/422 rather than 404), but core behaviors are broken: login returns 500 and tag/article filtering crashes due to using the generic SQLAlchemy ARRAY type (ARRAY.contains NotImplementedError) instead of the Postgres dialect ARRAY, leading to 500s and cascading auth/slug-related failures."
mini_swe_sdk,minimax-m2.5,uv,flask-openapi-sqlite,run_1,server_startup_failure,"All API tests failed and the server log shows `python3: can't open file '//app.py'`, indicating the entrypoint is being invoked from the wrong working directory/path so the server never starts for the test harness."
