agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,gpt-5-mini,node,koa-openapi-postgres-sequelize,run_0,schema_format_error,"The server starts and all relevant article endpoints respond with 200s in logs, but the article-related tests (create/list/filter by author/tag/favorited) fail, indicating the API surface exists yet the returned JSON (e.g., article object fields like tagList/favorited/favoritesCount/author or list wrapper with articlesCount) does not match the RealWorld schema expected by the tests."
mini_swe_sdk,gpt-5-mini,node,koa-openapi-sqlite,run_1,server_startup_failure,"The server never starts because the required entry script ./run.sh is missing at runtime (server log: ""./run.sh: not found""), so all API tests fail due to inability to connect. Additionally, the verifier reports no database files in the patch, consistent with an incomplete/absent project setup."
mini_swe_sdk,gpt-5-mini,node,koa-openapi-unconstrained,run_0,logic_error,"The server starts successfully, but the Favorite Article POST tests fail, indicating the /articles/:slug/favorite behavior is incorrect (e.g., not mutating favorited/favoritesCount or returning the expected updated article state) rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5-mini,node,koa-openapi-unconstrained,run_1,server_startup_failure,"The server crashes on startup due to an invalid Koa router fallback route pattern `router.all('(.*)')`, which triggers a path-to-regexp ""Missing parameter name"" exception. Because the process exits immediately, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture,run_0,server_startup_failure,"The server fails immediately on import with ModuleNotFoundError: No module named 'services', so it never starts and all API tests fail. Although the verifier also flags clean-architecture issues, the primary blocking failure is the startup/import error."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture,run_2,server_startup_failure,"The server fails immediately on startup with `ModuleNotFoundError: No module named 'app'` when running `/repository/app/main.py`, indicating an import/package/entrypoint misconfiguration that prevents the API from starting and causes all endpoint tests to fail."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres,run_0,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the expected entrypoint script was never present at runtime (or not created in the correct location), so the server never started and requests could not connect."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres,run_1,server_startup_failure,"The server crashes immediately on import due to a SyntaxError in repositories/db.py (malformed triple-quoted SQL string with an invalid line continuation), so it never starts and all API tests fail as a result."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres,run_2,server_startup_failure,"The server crashes on import due to an IndentationError in app/repositories/profile_repo.py (class body missing/incorrectly indented), so it never starts and all API tests fail as a result."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_0,server_startup_failure,"The server never successfully bound to the required port 8080, repeatedly crashing with OSError: [Errno 98] address already in use (even after attempted remediation), so the API could not be reached and all endpoint tests failed. The agent then prematurely declared completion without resolving the startup/binding issue."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_1,server_startup_failure,"The aiohttp app never successfully bound to port 8080, repeatedly crashing with OSError [Errno 98] address already in use. The agent got stuck trying to kill the conflicting process (with missing tools like pkill/ps) and terminated without getting the server running, so API tests could not reliably execute."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_2,server_startup_failure,"The server crashes immediately on import with `ImportError: cannot import name 'health_routes' from 'routes.health'`, so it never starts listening for requests. This explains the broad test failures across all endpoints due to the application failing at startup."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite,run_0,server_startup_failure,"All tests failed because the aiohttp server never successfully bound to the required port 8080, repeatedly crashing with OSError: [Errno 98] address already in use. The agent got stuck trying to kill the conflicting listener and change bind host, but never achieved a running server, so the API endpoints were unreachable."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite,run_1,server_startup_failure,"The server crashes immediately on startup with `ModuleNotFoundError: No module named 'app'` when importing from `app.routes.handlers` in `app/server.py`, so none of the API endpoints are reachable and all tests fail due to the server not running."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite,run_2,incomplete_implementation,"The server appears to start, but the agent only implemented health-check and user/auth routes; all article, comment, profile, favorite, feed, and tag endpoints are missing, causing consistent 404s across the test suite."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_0,incomplete_implementation,"The server starts, but most required RealWorld endpoints are stubbed or unimplemented and return 501 Not Implemented, causing widespread test failures. Additionally, auth/user flows are not correctly implemented (register returns 422; login/current user return 401), indicating the API surface and behavior were not completed."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_1,server_startup_failure,"The server never starts because the required entry script ./run.sh is missing at runtime (server log: ""./run.sh: not found""), so all API requests fail due to connection/startup failure rather than endpoint logic."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes are hit, but requests fail at runtime due to incorrect internal behavior: ArticleService calls a non-existent UserRepository.user_to_dict causing 500s, and comment deletion parses an 'id' path param as int but receives 'null', causing ValueError and 422s. These are implementation bugs in service/repository logic and request handling rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-postgres,run_0,premature_termination,"The agent declared completion immediately after creating initial files without running tests or validating the critical Articles listing/filtering behavior. The server starts, but multiple GET /articles variants fail, indicating the agent stopped before debugging and fixing the implementation."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-postgres,run_1,logic_error,"The server starts and routes exist, but requests fail at runtime with 500s due to a broken asyncpg usage: the log shows ""Future attached to a different loop"", indicating the DB pool/connection is being created/used across different event loops (e.g., created before aiohttp’s running loop or via manual get_event_loop/run_until_complete + web.run_app). This causes most DB-backed endpoints to error and auth-dependent endpoints to return 401 because user/session operations can’t complete."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and most routes appear to exist (many tests reach 200/401/422 rather than connection/404), but core auth/user flows are broken: registration returns 500 due to bcrypt rejecting passwords >72 bytes, and subsequent login/authenticated endpoints fail with 401/422 as a consequence of incorrect password hashing/verification and request handling."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and routes exist, but every request returns 500 due to a database concurrency bug: SQLAlchemy/asyncpg raises ""cannot perform operation: another operation is in progress"", indicating the code is reusing the same async connection/session concurrently (e.g., shared session/connection across requests or overlapping awaits) rather than creating an independent session per request/transaction."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but registration fails with a 500 due to bcrypt/passlib raising a ValueError when hashing passwords longer than 72 bytes, breaking user creation and cascading into 401s for all auth-required endpoints. Additionally, several 422s on slug/username-based GETs indicate request parsing/validation logic issues rather than missing endpoints."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-sqlite,run_0,logic_error,"The server starts, but core handlers crash at runtime due to treating sqlite3.Row like a dict (calling .get), causing 500s on register/profile. This breaks auth flows and cascades into many 401/422 failures even though routes exist."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-sqlite,run_1,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the required entrypoint script was missing at runtime so the server never started and all requests would have failed to connect."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and routes exist, but registration/login fail due to a bcrypt hashing runtime error (password >72 bytes) causing 500s and cascading 401s for authenticated endpoints. This is incorrect auth/password-handling logic rather than missing endpoints or schema formatting."
mini_swe_sdk,gpt-5-mini,uv,aiohttp-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but requests fail due to SQLAlchemy session/lifecycle handling: handlers build responses after the session is closed, triggering DetachedInstanceError when lazily loading relationships (e.g., viewer.following). This causes widespread 500s and some 422s from downstream logic relying on detached ORM objects."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture,run_0,logic_error,"The server starts and the favorite endpoint exists (POST /api/articles/{slug}/favorite returns 200), but at least one favorite-related test still fails, indicating incorrect state mutation/behavior (e.g., favorited flag/favoritesCount not updated or wrong user association) rather than missing routes or response schema."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture,run_1,logic_error,"The server starts and /api/user responds to GET, but PUT /api/user returns 405 Method Not Allowed, indicating the endpoint exists but does not implement the required update-user behavior (wrong HTTP method handling / missing PUT handler) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres,run_0,logic_error,"The server starts but crashes at runtime with a database ProgrammingError (relation ""api_user"" does not exist), indicating migrations/tables were not created or the app/models weren’t properly registered/migrated. This prevents all endpoints from functioning, leading to widespread test failures despite the API surface being scaffolded."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres,run_1,incomplete_implementation,"The server starts and responds, but nearly all required RealWorld API endpoints under /api (users, articles, comments, tags, follow) are not implemented or not routed, resulting in widespread 404s. The verifier also shows missing clean-architecture layers (models/repositories/routes/services), indicating the agent only scaffolded a minimal project and did not build the required API surface."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres,run_2,server_startup_failure,"The server fails Django system checks and never starts due to a misconfigured TEMPLATES setting: the required 'django.contrib.messages.context_processors.messages' context processor is missing while the admin app is enabled. This prevents all API tests from reaching any endpoint, causing widespread failures."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_0,incomplete_implementation,"The server starts and responds, but essentially all required RealWorld API routes under /api (users, user, profiles, articles, comments, tags, favorites, feed) return 404, indicating the agent only scaffolded a minimal Django project (e.g., health-check) without implementing the specified endpoint surface."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_1,logic_error,"The server starts and many endpoints respond (200/201), but core behaviors are wrong: authenticated endpoints return 401 and slug-based article/comment/favorite routes receive 'null' and return 422/404, indicating broken auth/token handling and incorrect article creation/slug propagation rather than missing routes or startup issues."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_2,incomplete_implementation,"The server starts and some endpoints work (/api/users returns 201, /api/tags returns 200), but the majority of required RealWorld API routes (articles, comments, profiles, favorites, feed) are not implemented or not wired into Django URLs, resulting in widespread 404s."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite,run_0,logic_error,"The server starts and routes are present, but every request returns 500 due to a runtime database error: Django raises OperationalError 'no such table: api_tag', indicating migrations/tables were never created/applied (or the app/migrations aren’t wired correctly). This is a backend initialization/data-layer logic issue rather than missing endpoints or response schema mismatches."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite,run_1,constraint_violation,"The verifier reports the required clean-architecture layering is missing (0/4 layers detected: models, repositories, routes, services), which directly violates the task constraints. Although the server starts and some endpoints respond, many test failures (403 CSRF, 404 on article/comment/favorite routes) stem from the incomplete/nonconformant architecture and routing setup rather than a pure startup issue."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite,run_2,server_startup_failure,"The test harness could not start the server because it attempted to execute ./run.sh but the file was not found (per server log). With the entrypoint missing, all API requests fail due to the backend never coming up."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_0,constraint_violation,"The server starts and most endpoints respond (200/201), but the verifier reports the required clean architecture layering is not met (only 2/4 layers; missing models and routes). Additionally, key failures like PUT /api/user returning 405 indicate incomplete method support, but the dominant, explicitly detected issue is violating the clean_architecture structural constraint."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_1,incomplete_implementation,"The server ultimately starts and responds to /api/health-check, but essentially all required RealWorld API endpoints under /api (users, profiles, articles, comments, tags) return 404 per tests and logs, indicating the routes/controllers were not implemented or not wired into Django URLs."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but core article/comment flows are broken at runtime (many 500s). Logs show a None comment object being serialized (AttributeError: 'NoneType' has no attribute 'id'), indicating incorrect business logic/state handling (e.g., invalid slug handling leading to null article/comment) rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres,run_0,server_startup_failure,"Django fails during startup with ModuleNotFoundError: No module named 'api', indicating INSTALLED_APPS or import paths reference an app that doesn’t exist at the project root (it was created under conduit/api). Since the server never boots, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres,run_1,logic_error,"The server starts and all relevant endpoints exist (logs show 200/201 responses for articles, comments, favorites, profiles), but the tests for listing/filtering articles, comments retrieval, favoriting, and following still fail—indicating incorrect behavior/handling of query params and state rather than missing routes or startup issues."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres,run_2,schema_format_error,"The server starts and all relevant endpoints are present (logs show 200/201 responses for /api/articles and comments), but the GET list endpoints return tiny payloads (e.g., 33 bytes for /api/articles and 15 bytes for comments), indicating the JSON response bodies don’t match the RealWorld schema (missing required fields like articles/articlesCount and comments arrays), causing the GET tests to fail despite 200 status codes."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres-sqlalchemy,run_0,premature_termination,"The agent created a minimal/stub Django+SQLAlchemy project and then immediately declared completion without validating against the RealWorld spec or implementing the required article listing/filtering behavior, leading to multiple GET /articles-related test failures."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres-sqlalchemy,run_1,incomplete_implementation,"The server starts and some endpoints work (/api/users returns 201, /api/tags returns 200), but the majority of required RealWorld routes (notably /api/articles*, /api/profiles*) are not registered/implemented, resulting in widespread 404s in tests and logs."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-postgres-sqlalchemy,run_2,schema_format_error,"The server starts and all relevant endpoints return 200/201, but the responses for articles and comments are tiny (e.g., 36 bytes for /api/articles and 16 bytes for comments), indicating placeholder/incorrect JSON shapes (missing required fields like articles array, articlesCount, comments list objects, etc.), causing the GET tests to fail despite successful HTTP status codes."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite,run_0,server_startup_failure,"The server crashes immediately due to a NameError in manage.py (`if __name__ == __main__:`), so no endpoints can be exercised and all API tests fail as a consequence of the app not starting."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite,run_1,schema_format_error,"The server starts and all relevant endpoints return 200/201 per logs, but the responses are placeholder/minimal (e.g., /api/articles returns only 36 bytes and comments list 16 bytes), indicating the JSON payloads don’t match the RealWorld schema (missing required fields/arrays and proper nesting), causing the GET article/comment tests to fail despite successful status codes."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite,run_2,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the required entrypoint script was missing at runtime so the server never started. With the server not running, every API request would fail to connect, producing widespread test failures."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite-sqlalchemy,run_0,schema_format_error,"The server starts and all relevant endpoints return 200/201 (per logs), but the article and comment list GET responses are tiny (e.g., 36 bytes for /api/articles and 16 bytes for /comments), indicating they return an incorrect JSON shape (likely empty/placeholder) rather than the RealWorld-required structures like {""articles"":[...],""articlesCount"":N} and {""comments"":[...]}, causing all those GET tests to fail."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and endpoints exist, but key operations crash at runtime due to incorrect SQLAlchemy session handling: ORM objects (e.g., current user) are used after the session is closed, triggering DetachedInstanceError on lazy-loaded relationships like `following`. This causes 500s on profile/follow/feed/favorite flows despite the API surface being present."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-sqlite-sqlalchemy,run_2,server_startup_failure,"The server fails immediately on startup with `ModuleNotFoundError: No module named 'django'`, indicating dependencies were not installed/declared in a way the runtime uses. As a result, all API tests fail because the backend never starts and cannot accept connections."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-unconstrained,run_0,logic_error,"The server starts and the relevant endpoints exist and return 200s, but the Favorite Article and Follow Profile behaviors are incorrect (tests expecting specific state changes/counts likely fail). This indicates the API responses are structurally present yet the underlying favorite/follow logic/state mutation is wrong or stubbed."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-unconstrained,run_1,server_startup_failure,"The server fails during startup/migrations because Django settings are not configured (DJANGO_SETTINGS_MODULE not set) when run.sh invokes `python3 -m django migrate/runserver`, causing ImproperlyConfigured: Requested setting DATABASES. As a result, the API never comes up and all endpoint tests fail."
mini_swe_sdk,gpt-5-mini,uv,django-openapi-unconstrained,run_2,incomplete_implementation,"The Django server starts and responds, but the agent only implemented a /api/health-check route and did not build the RealWorld Conduit API endpoints (e.g., /api/users, /api/users/login, /api/articles, /api/tags), causing all tests to hit 404 Not Found as shown in the logs."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture,run_0,logic_error,"The server starts and most endpoints work (200/201 in logs), but the follow/unfollow profile endpoints consistently return 401 Unauthorized, indicating broken authentication/authorization handling for those routes rather than missing endpoints or schema issues."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture,run_1,server_startup_failure,"The server crashes during startup due to a missing dependency: Pydantic’s EmailStr triggers ImportError because `email-validator` is not installed. As a result, none of the API endpoints are reachable and all tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture,run_2,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the expected entrypoint script was missing at runtime so the server never started. The architecture verifier also reports missing layers, but the immediate cause of total test failure is the startup/entrypoint failure."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres,run_0,server_startup_failure,"The server never starts because the required entry script ./run.sh is missing (log: ""./run.sh: not found""), and the verifier reports no files were created in the patch. As a result, all API tests fail due to inability to connect rather than endpoint logic."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres,run_1,server_startup_failure,"The server crashes on startup due to a missing dependency: Pydantic's EmailStr triggers ImportError because `email-validator` is not installed. Since the app never successfully starts, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres,run_2,server_startup_failure,"Uvicorn fails to import the app due to a SyntaxError in repositories/db.py (bad triple-quoted SQL string escaping), so the server never starts and all API tests consequently fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_0,server_startup_failure,"The server crashes during startup due to an ImportError from Pydantic when generating schemas for an EmailStr field: `email-validator` is not installed. Because the app never successfully starts, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_1,server_startup_failure,"The server crashes on startup due to a missing dependency: Pydantic’s EmailStr triggers `ImportError: email-validator is not installed`, preventing the FastAPI app from booting and causing all endpoint tests to fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_2,server_startup_failure,"The server crashes during startup due to a missing dependency: Pydantic attempts to import `email-validator` for an EmailStr field and raises `ImportError: email-validator is not installed`. Because the app never successfully starts, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite,run_0,server_startup_failure,"The server fails to start because the ASGI app cannot import module ""main"" (log: ""Error loading ASGI app. Could not import module 'main'""). This indicates broken/invalid project entrypoint or syntax/import errors preventing startup, which causes all API tests to fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and many endpoints respond, but core auth/registration logic is broken: passlib/bcrypt raises a ValueError about passwords >72 bytes causing 500s on register, and subsequent requests fail with 401 due to invalid/failed login/token handling. Several 422s on slug/profile routes also indicate incorrect parameter/validation logic rather than missing endpoints."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite,run_2,server_startup_failure,"The server crashes on startup due to a missing dependency: Pydantic's EmailStr triggers ImportError because `email-validator` is not installed. As a result, the API never becomes reachable and all endpoint tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,server_startup_failure,"The server crashes on import before serving any routes because Pydantic tries to use EmailStr and raises ImportError: `email-validator is not installed`. As a result, all API tests fail since the app never successfully starts."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,server_startup_failure,"The server never starts because the required entry script ./run.sh is missing at runtime (log: ""./run.sh: not found""), so all API tests fail due to connection/startup failure rather than endpoint logic. The verifier also shows no clean-architecture layers were detected, consistent with the app not being properly created/packaged for execution."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_2,server_startup_failure,"The server crashes during startup due to a missing dependency: Pydantic's EmailStr triggers ImportError because `email-validator` is not installed. As a result, the API never becomes available and all endpoint tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres,run_0,logic_error,"The server starts and all relevant endpoints are present and returning 200 per logs, but the article/comment listing tests all fail, indicating the handlers return incorrect behavior (e.g., dummy/static data, wrong filtering by author/tag/favorited, or not persisting/retrieving from Postgres) despite correct status codes."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres,run_1,server_startup_failure,"The server crashes during startup due to an ImportError from Pydantic: `email-validator is not installed` (triggered by using `EmailStr`). Because the app never successfully starts, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres,run_2,logic_error,"The server starts and routes respond, but core behaviors are incorrect: registration returns 500 due to bcrypt rejecting passwords >72 bytes (no truncation/alternative hashing), which cascades into login/auth failures (401). Several endpoints also return 422 for valid paths/params, indicating request/parameter handling mismatches rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and most routes exist, but core behaviors are incorrect: registration triggers a bcrypt ValueError (password >72 bytes) causing 500s, authentication/token handling fails leading to widespread 401s, and several path/query parameter validations return 422s (e.g., profiles and article slug routes), indicating broken request parsing/route schema rather than missing endpoints."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres-sqlalchemy,run_1,server_startup_failure,"The server crashes during startup due to an ImportError from Pydantic's EmailStr requiring the optional dependency `email-validator`, so the API never becomes reachable and all endpoint tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-postgres-sqlalchemy,run_2,server_startup_failure,"The server crashes during import before it can start because Pydantic’s EmailStr triggers an ImportError: `email-validator is not installed`. As a result, all API tests fail since the app never successfully boots."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-sqlite,run_0,server_startup_failure,"The server crashes on startup due to a missing dependency: Pydantic's EmailStr triggers an ImportError because `email-validator` is not installed. Since the app never successfully starts, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-sqlite,run_1,logic_error,"The server starts and routes respond, but core auth/registration logic is broken: passlib bcrypt throws a ValueError about passwords >72 bytes during registration (causing 500s), and subsequent JWT auth fails leading to widespread 401s. Multiple 422s on slug/profile routes also indicate request/parameter handling issues rather than missing endpoints."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-sqlite,run_2,logic_error,"The server starts and routes respond, but core auth/registration logic is broken: passlib/bcrypt throws a ValueError about passwords >72 bytes during registration (causing 500s), and subsequent login/authenticated endpoints return 401. Additionally, several slug/username path params yield 422, indicating request parsing/validation mismatches rather than missing endpoints."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-sqlite-sqlalchemy,run_2,server_startup_failure,"The server never started because the required entry script ./run.sh was not present at runtime (log: ""./run.sh: not found""), leading to connection failures across all API tests. Verifier also found no database/ORM files in the submitted patch, consistent with nothing being applied/executed."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-unconstrained,run_0,server_startup_failure,"The server crashes on startup due to an ImportError from Pydantic's EmailStr requiring the missing `email-validator` dependency, so none of the API endpoints are reachable and all tests fail."
mini_swe_sdk,gpt-5-mini,uv,fastapi-openapi-unconstrained,run_2,logic_error,"The server starts and routes exist, but multiple core endpoints crash with 500 due to incorrect request handling: e.g., create_user treats a Pydantic model (NewUser) like a dict (user_data[""email""]) causing TypeError. This is a behavioral/implementation bug in endpoint logic rather than missing endpoints or schema-only mismatches."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres,run_0,server_startup_failure,"The server crashes on import before handling any requests due to a missing dependency: `ModuleNotFoundError: No module named 'psycopg2'` in `db.py`. As a result, all API tests fail because the backend never successfully starts."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres,run_1,incomplete_implementation,"The server starts and some endpoints work (users, profiles, tags), but all article/comment/favorite/feed routes return 404, indicating large parts of the required API surface were never implemented or registered. Additionally, the verifier reports no Postgres evidence, but the dominant failure mode in tests is missing endpoints rather than response/logic issues."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres,run_2,logic_error,"The server starts and routes exist, but many requests return 500/422/404 due to incorrect runtime behavior and state handling (e.g., SQLAlchemy DetachedInstanceError from using ORM objects outside an active session and missing favorite/unfavorite routes). This indicates flawed business logic/session management rather than startup or pure schema-format issues."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_0,incomplete_implementation,"The server starts and some endpoints work (e.g., tags, profiles, comments), but multiple required routes/methods are missing or mis-registered, causing widespread 404/405 responses (e.g., GET /api/articles and favorite/unfavorite). Additionally, some implemented endpoints return 500 due to broken persistence/session handling (SQLAlchemy InvalidRequestError), indicating the API surface/behavior wasn’t fully completed."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_1,server_startup_failure,"The server crashes immediately on import with `ModuleNotFoundError: No module named 'app.config'; 'app' is not a package`, so none of the API endpoints can be exercised. This indicates a broken package/module layout or entrypoint/import path, preventing the Flask app from starting at all."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and most routes exist (200/201 responses), but authenticated endpoints consistently return 401, indicating broken auth/token handling. This also causes downstream failures like null slugs (article creation failing) leading to 422s on slug-based endpoints."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-sqlite,run_0,server_startup_failure,"The server crashes on import due to a SyntaxError in utils/slugify.py (invalid regex syntax), so the Flask app never starts and all API tests fail as a result."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-sqlite,run_1,server_startup_failure,"The server never started because the required entry script ./run.sh was not created (server log: ""./run.sh: not found""), and verifier also found no files in the patch, indicating the agent’s file-creation command didn’t apply. As a result, all API tests failed due to inability to connect to a running service."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_2,server_startup_failure,"The server fails to start due to a Python SyntaxError in app.py: `app.register_blueprint(health_bp, url_prefix=/api)` is missing quotes around the string. Because the app never boots, all API tests fail."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-postgres,run_0,server_startup_failure,"The generated app.py contains an obvious syntax/runtime error (`JWT_SECRET` appears as a bare identifier), which would prevent the Flask server from starting. With the server not running, all API tests would fail across every endpoint."
mini_swe_sdk,gpt-5-mini,uv,flask-openapi-postgres,run_1,logic_error,"The server starts and routes respond, but registration fails with a 500 due to bcrypt rejecting passwords longer than 72 bytes, breaking user creation and cascading into 401s for authenticated endpoints. Additional 422s suggest request/validation logic issues (e.g., slug/profile lookups) rather than missing endpoints or startup problems."
