agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,gpt-5.4,node,fastify-openapi-clean_architecture-sqlite-sequelize,run_0,logic_error,"The server starts and core endpoints work in a basic smoke test, but multiple relationship/state-changing operations (favorite/unfavorite article, follow/unfollow profile, and listing favorited articles) fail with 400/incorrect behavior, indicating broken business logic around favorites/follows rather than missing routes or server startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite,run_2,server_startup_failure,"All API tests failed and the server log shows `./run.sh: not found`, indicating the expected entrypoint script wasn’t present so the server never started for the test harness. With the server not running, requests would fail at connection time rather than due to endpoint logic or schema issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite-sqlalchemy,run_1,server_startup_failure,"The test harness couldn’t start the backend because it attempted to run a missing entry script (`./run.sh: not found`), so requests never reached the Flask app. Although the agent later started the server manually, the required startup mechanism for the environment remained broken, causing all API tests to fail."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-unconstrained,run_0,logic_error,"The server starts and all relevant /api/articles GET requests return 200 per logs, so endpoints exist and are reachable. The failing tests are specific to article listing/filtering (all, by author, by tag, favorited, with/without auth), indicating incorrect query/filter/pagination/favorited logic or auth-dependent fields rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-unconstrained,run_1,logic_error,"The server starts and all relevant /api/articles GET requests return 200 per logs, but the article-listing tests still fail, indicating the responses don’t match expected filtering/serialization semantics (e.g., author/tag/favorited filters, pagination counts, or favorited state) rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-postgres,run_1,server_startup_failure,"The server never starts because the required entry script ./run.sh is missing (log: ""./run.sh: not found""), so all API requests fail. Verifier also reports no database files were added, indicating the implementation was not created at all."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-sqlite-sqlalchemy,run_0,server_startup_failure,"The backend fails to start reliably due to a SQLAlchemy runtime error in the association table definitions (using `mapped_column` inside `Table(...)`), which prevents the server from booting and would cause all API requests to fail. Although the agent later patched it and verified `/api/health-check`, the failing test suite indicates the deployed/graded version likely still hits this startup/runtime initialization failure rather than endpoint-level logic."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-postgres-sqlalchemy,run_1,server_startup_failure,"The server never started because the required entry script ./run.sh was not present at runtime (log: ""./run.sh: not found""), so all API tests failed due to connection/startup failure. Verifier also found no DB/ORM files in the patch, indicating the implementation wasn’t actually applied."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_0,server_startup_failure,"The server fails to start due to an ImportError in app/main.py: it tries to import setup_routes from app.routes, but app/routes/__init__.py does not define/export setup_routes. Because the app never boots, all API tests fail."
mini_swe_sdk,gpt-5.4,node,hono-openapi-clean_architecture-postgres-sequelize,run_2,server_startup_failure,"The server never started because the required entry script ./run.sh was not present/executable at test time (log: ""./run.sh: not found""), so all API requests failed. Verifier also reports no files in the patch, indicating the agent’s attempted implementation was not actually applied/saved."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and the favorite/unfavorite endpoints exist (200 OK), but the tests for favoriting/unfavoriting fail, indicating incorrect state mutation or favoritesCount/favorited logic (e.g., not persisting/removing the favorite relation correctly or returning stale/incorrect favorited status)."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite-sqlalchemy,run_2,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the harness could not start the server at all (wrong/missing entrypoint/start script). With the server never launching, every endpoint test would fail regardless of API implementation."
